Title,Title_link,Thumbnail,car-details,payment-total
Toyota Sienna XLE,https://www.kavak.com/toyota-sienna-xle-2011-compra-de-autos-118875,https://images.kavak.services/images/118875/EXTERIOR-frontSidePilotNear-16333860982878.jpg?d=540x310,"2011 • 100,270 km • Monterrey","$227,999"
Ford Mustang V6 TA,https://www.kavak.com/ford-mustang-v6-ta-2015-compra-de-autos-118805,https://images.kavak.services/images/118805/EXTERIOR-frontSidePilotNear-16324361801460.jpg?d=540x310,"2015 • 85,600 km • Monterrey","$424,999"
Chevrolet Trax LS (Cambio de línea),https://www.kavak.com/chevrolet-trax-ls-cambio-de-linea-2017-compra-de-autos-118695,https://images.kavak.services/images/118695/EXTERIOR-frontSidePilotNear-16325173519480.jpg?d=540x310,"2017 • 51,030 km • Monterrey","$241,999"
Hyundai Creta GLS,https://www.kavak.com/hyundai-creta-gls-2018-compra-de-autos-118643,https://images.kavak.services/images/118643/EXTERIOR-frontSidePilotNear-16329227186259.jpg?d=540x310,"2018 • 89,070 km • Monterrey","$296,999"
Volkswagen Polo Hatch Back Polo,https://www.kavak.com/volkswagen-polo-hatch-back-polo-2018-compra-de-autos-118482,,"2018 • 57,000 km • Monterrey","$206,999"
Mercedes Benz Clase C C63 S AMG,https://www.kavak.com/mercedes-benz-clase-c-c63-s-amg-2017-compra-de-autos-118392,,"2017 • 74,700 km • Monterrey","$1,141,999"
Toyota Hilux Doble Cab Mid,https://www.kavak.com/toyota-hilux-doble-cab-mid-2017-compra-de-autos-118310,,"2017 • 69,880 km • Monterrey","$388,999"
Volkswagen Beetle Hatch Back Sportline,https://www.kavak.com/volkswagen-beetle-hatch-back-sportline-2016-compra-de-autos-118260,,"2016 • 54,200 km • Monterrey","$236,999"
Kia Forte EX,https://www.kavak.com/kia-forte-ex-2017-compra-de-autos-118065,,"2017 • 74,300 km • Monterrey","$228,999"
Toyota Highlander LE,https://www.kavak.com/toyota-highlander-le-2015-compra-de-autos-118055,,"2015 • 114,620 km • Monterrey","$344,999"
Mazda 3 s,https://www.kavak.com/mazda-mazda-3-s-2017-compra-de-autos-118007,,"2017 • 62,600 km • Monterrey","$276,999"
Honda Odyssey EXL,https://www.kavak.com/honda-odyssey-exl-2016-compra-de-autos-118006,,"2016 • 113,760 km • Monterrey","$379,999"
Toyota Camry XLE,https://www.kavak.com/toyota-camry-xle-2014-compra-de-autos-117966,,"2014 • 104,140 km • Monterrey","$234,999"
Toyota RAV4 LE,https://www.kavak.com/toyota-rav4-le-2014-compra-de-autos-117875,,"2014 • 100,480 km • Monterrey","$271,999"
Toyota Camry XLE,https://www.kavak.com/toyota-camry-xle-2016-compra-de-autos-117874,,"2016 • 55,500 km • Monterrey","$273,999"
Buick Encore Premium,https://www.kavak.com/buick-encore-premium-2018-compra-de-autos-117754,,"2018 • 67,600 km • Monterrey","$363,999"
Volkswagen Jetta A6 Sportlne,https://www.kavak.com/volkswagen-jetta-a6-sportlne-2018-compra-de-autos-117725,,"2018 • 41,050 km • Monterrey","$309,999"
Volkswagen Jetta A6 Comfortline,https://www.kavak.com/volkswagen-jetta-a6-comfortline-2015-compra-de-autos-117607,,"2015 • 111,000 km • Monterrey","$192,999"
Chevrolet Cavalier LT,https://www.kavak.com/chevrolet-cavalier-lt-2018-compra-de-autos-117583,,"2018 • 75,500 km • Monterrey","$207,999"
Mazda 3 S Grand Touring,https://www.kavak.com/mazda-mazda-3-s-grand-touring-2017-compra-de-autos-117557,,"2017 • 84,500 km • Monterrey","$293,999"
Chevrolet Aveo LTZ (Línea anterior),https://www.kavak.com/chevrolet-aveo-ltz-linea-anterior-2018-compra-de-autos-117461,,"2018 • 61,030 km • Monterrey","$185,999"
Jeep Grand Cherokee Trailhawk,https://www.kavak.com/jeep-grand-cherokee-trailhawk-2018-compra-de-autos-117397,,"2018 • 29,600 km • Monterrey","$791,999"
Infiniti JX35 JX35 Premium,https://www.kavak.com/infiniti-jx35-jx35-premium-2013-compra-de-autos-117393,,"2013 • 119,300 km • Monterrey","$304,999"
Hyundai Accent HB GLS,https://www.kavak.com/hyundai-accent-hb-gls-2018-compra-de-autos-117386,,"2018 • 76,060 km • Monterrey","$259,999"
Toyota Camry LE,https://www.kavak.com/toyota-camry-le-2016-compra-de-autos-117380,,"2016 • 64,100 km • Monterrey","$241,999"
Volkswagen Vento Highline,https://www.kavak.com/volkswagen-vento-highline-2019-compra-de-autos-117173,,"2019 • 34,000 km • Monterrey","$258,999"
Ford Eco Sport Titanium,https://www.kavak.com/ford-eco-sport-titanium-2018-compra-de-autos-117109,,"2018 • 71,510 km • Monterrey","$312,999"
Acura RDX RDX 3.5l,https://www.kavak.com/acura-rdx-rdx-35l-2016-compra-de-autos-117039,,"2016 • 114,460 km • Monterrey","$394,999"
Bmw Serie 4 420i  Coupé,https://www.kavak.com/bmw-serie-4-420i-coupe-2016-compra-de-autos-117031,,"2016 • 72,500 km • Monterrey","$385,999"
Nissan Pathfinder Exclusive,https://www.kavak.com/nissan-pathfinder-exclusive-2013-compra-de-autos-117002,,"2013 • 86,760 km • Monterrey","$254,999"
Hyundai Tucson Limited,https://www.kavak.com/hyundai-tucson-limited-2018-compra-de-autos-116969,,"2018 • 76,400 km • Monterrey","$359,999"
Suzuki Swift Hatch Back GLX,https://www.kavak.com/suzuki-swift-hatch-back-glx-2019-compra-de-autos-116941,https://images.kavak.services/images/116941/EXTERIOR-frontSidePilotNear-16316299272637.jpg?d=540x310,"2019 • 21,180 km • Monterrey","$280,999"
Ford Figo Titanium,https://www.kavak.com/ford-figo-titanium-2017-compra-de-autos-116825,https://images.kavak.services/images/116825/EXTERIOR-frontSidePilotNear-16333875863795.jpg?d=540x310,"2017 • 85,000 km • Monterrey","$169,999"
Kia Sportage LX,https://www.kavak.com/kia-sportage-lx-2017-compra-de-autos-116803,https://images.kavak.services/images/116803/EXTERIOR-frontSidePilotNear-16316413494755.jpg?d=540x310,"2017 • 79,740 km • Monterrey","$297,999"
Volvo S60 S60 T6 Ambition,https://www.kavak.com/volvo-s60-s60-t6-ambition-2014-compra-de-autos-116541,https://images.kavak.services/images/116541/EXTERIOR-frontSidePilotNear-16333704273943.jpg?d=540x310,"2014 • 70,000 km • Monterrey","$262,999"
Seat Ibiza Xcellence,https://www.kavak.com/seat-ibiza-xcellente-2019-compra-de-autos-116406,https://images.kavak.services/images/116406/ibiza-seat-xcellente--2019-exterior-frontsidepilotnear-16310524745555.jpg?d=540x310,"2019 • 25,300 km • Monterrey","$297,999"
Mini Cooper Chili,https://www.kavak.com/mini-mini-cooper-chili-2018-compra-de-autos-116400,https://images.kavak.services/images/116400/EXTERIOR-frontSidePilotNear-16317411611311.jpg?d=540x310,"2018 • 51,050 km • Monterrey","$345,999"
Toyota Sienna XLE,https://www.kavak.com/toyota-sienna-xle-2015-compra-de-autos-116360,https://images.kavak.services/images/116360/EXTERIOR-frontSidePilotNear-16322604592193.jpg?d=540x310,"2015 • 91,500 km • Monterrey","$370,999"
Honda Accord Sport Plus,https://www.kavak.com/honda-accord-sport-plus-2018-compra-de-autos-116351,https://images.kavak.services/images/116351/accord-honda-sport-plus-2018-exterior-frontsidepilotnear-16310383979947.jpg?d=540x310,"2018 • 71,520 km • Monterrey","$439,999"
Volkswagen Jetta A6 Live,https://www.kavak.com/volkswagen-jetta-a6-live-2017-compra-de-autos-116161,https://images.kavak.services/images/116161/jetta-a6-volkswagen-live--2017-exterior-frontsidepilotnear-16311098085844.jpg?d=540x310,"2017 • 50,460 km • Monterrey","$219,999"
Mini Cooper Chili,https://www.kavak.com/mini-mini-cooper-chili-2015-compra-de-autos-116144,,"2015 • 50,800 km • Monterrey","$277,999"
Nissan Sentra Sense,https://www.kavak.com/nissan-sentra-sense-2018-compra-de-autos-116065,,"2018 • 45,000 km • Monterrey","$222,999"
Bmw Serie 5 535i  Top Line,https://www.kavak.com/bmw-serie-5-535i-top-line-2013-compra-de-autos-115984,,"2013 • 65,900 km • Monterrey","$352,999"
Volvo V40 V40 T3 Addition,https://www.kavak.com/volvo-v40-v40-t3-addition-2017-compra-de-autos-115952,,"2017 • 54,000 km • Monterrey","$289,999"
Toyota Highlander Limited,https://www.kavak.com/toyota-highlander-limited-2017-compra-de-autos-115914,,"2017 • 67,810 km • Monterrey","$553,999"
Jeep Cherokee Latitude,https://www.kavak.com/jeep-cherokee-latitude-2014-compra-de-autos-115895,,"2014 • 82,250 km • Monterrey","$254,999"
Nissan Sentra Sense,https://www.kavak.com/nissan-sentra-sense-2018-compra-de-autos-115867,,"2018 • 65,230 km • Monterrey","$233,999"
Audi A4 Select 2.0T,https://www.kavak.com/audi-a4-select-20t-2017-compra-de-autos-115763,,"2017 • 98,600 km • Monterrey","$462,999"
Bmw Serie 3 320i Business,https://www.kavak.com/bmw-serie-3-320i-business-2014-compra-de-autos-115735,,"2014 • 105,000 km • Monterrey","$262,999"
Audi A1 Hatch Back Ego,https://www.kavak.com/audi-a1-hatch-back-ego-2016-compra-de-autos-115602,,"2016 • 81,810 km • Monterrey","$293,999"
Volkswagen Passat V6 3.6l,https://www.kavak.com/volkswagen-passat-v6-36l-2017-compra-de-autos-115592,,"2017 • 69,000 km • Monterrey","$314,999"
Mitsubishi Mirage Hatch Back GLS,https://www.kavak.com/mitsubishi-mirage-hatch-back-gls-2018-compra-de-autos-115591,,"2018 • 53,600 km • Monterrey","$179,999"
Gmc Terrain Denali,https://www.kavak.com/gmc-terrain-denali-2015-compra-de-autos-115529,,"2015 • 116,120 km • Monterrey","$319,999"
Buick Enclave Premium,https://www.kavak.com/buick-enclave-premium-2016-compra-de-autos-115492,,"2016 • 97,440 km • Monterrey","$407,999"
Dodge Journey SXT Lujo,https://www.kavak.com/dodge-journey-sxt-lujo-2016-compra-de-autos-115463,,"2016 • 105,650 km • Monterrey","$277,999"
Dodge Neon SXT,https://www.kavak.com/dodge-neon-sxt-2017-compra-de-autos-115413,,"2017 • 99,440 km • Monterrey","$211,999"
Honda CR-V EX,https://www.kavak.com/honda-cr-v-ex-2017-compra-de-autos-115319,,"2017 • 104,660 km • Monterrey","$393,999"
Toyota Yaris Core,https://www.kavak.com/toyota-yaris-core-2018-compra-de-autos-115314,,"2018 • 19,000 km • Monterrey","$238,999"
Infiniti Q50 Perfection,https://www.kavak.com/infiniti-q50-perfection-2016-compra-de-autos-115178,,"2016 • 77,570 km • Monterrey","$329,999"
Volkswagen Golf A7 Hatch Back  Trendline,https://www.kavak.com/volkswagen-golf-a7-hatch-back-trendline-2016-compra-de-autos-115127,,"2016 • 90,410 km • Monterrey","$232,999"
Seat Leon FR 1.4T,https://www.kavak.com/seat-leon-fr-14t-2018-compra-de-autos-115122,,"2018 • 74,070 km • Monterrey","$356,999"
Audi A1 Sportback Hatch Back Cool,https://www.kavak.com/audi-a1-sportback-hatch-back-cool-2013-compra-de-autos-115091,,"2013 • 78,000 km • Monterrey","$200,999"
Infiniti Q50 Híbrido,https://www.kavak.com/infiniti-q50-hibrido-2016-compra-de-autos-114989,,"2016 • 56,480 km • Monterrey","$379,999"
Toyota Highlander LE,https://www.kavak.com/toyota-highlander-le-2014-compra-de-autos-114936,,"2014 • 101,070 km • Monterrey","$325,999"
Mercedes Benz Clase M ML350 CGI Sport AMG,https://www.kavak.com/mercedes-benz-clase-m-ml350-cgi-sport-amg-2014-compra-de-autos-114933,,"2014 • 118,600 km • Monterrey","$409,999"
Kia Optima SXL,https://www.kavak.com/kia-optima-sxl-2016-compra-de-autos-114880,,"2016 • 90,000 km • Monterrey","$301,999"
Ford Fiesta Titanium,https://www.kavak.com/ford-fiesta-titanium-2016-compra-de-autos-114814,,"2016 • 102,000 km • Monterrey","$189,999"
Volkswagen Jetta A6 Trendline,https://www.kavak.com/volkswagen-jetta-a6-trendline-2017-compra-de-autos-114690,https://images.kavak.services/images/114690/EXTERIOR-frontSidePilotNear-16333715241598.jpg?d=540x310,"2017 • 85,940 km • Monterrey","$239,999"
Toyota C-Hr Base,https://www.kavak.com/toyota-c-hr-base-2018-compra-de-autos-114595,https://images.kavak.services/images/114595/c-hr-toyota-base-2018-exterior-frontsidepilotnear-16300747192190.jpg?d=540x310,"2018 • 7,000 km • Monterrey","$361,999"
Volkswagen Caddy Maxi Base,https://www.kavak.com/volkswagen-caddy-maxi-base-2020-compra-de-autos-114581,https://images.kavak.services/images/114581/caddy-maxi-volkswagen-base-2020-exterior-frontsidepilotnear-16300768337845.jpg?d=540x310,"2020 • 22,450 km • Monterrey","$419,999"
Nissan March Hatch Back Sense,https://www.kavak.com/nissan-march-hatch-back-sense-2017-compra-de-autos-114464,https://images.kavak.services/images/114464/march-nissan-hatch-back-sense--2017-exterior-frontsidepilotnear-16306017573831.jpg?d=540x310,"2017 • 112,610 km • Monterrey","$167,999"
Mercedes Benz Clase C C250Coupé CGI Sport,https://www.kavak.com/mercedes-benz-clase-c-c250coupe-cgi-sport-2012-compra-de-autos-114346,https://images.kavak.services/images/114346/clase-c-mercedes-benz-c250coupe-cgi-sport-2012-exterior-frontsidepilotnear-16305052805253.jpg?d=540x310,"2012 • 82,870 km • Monterrey","$262,999"
Hyundai Tucson Limited Tech,https://www.kavak.com/hyundai-tucson-limited-tech-2017-compra-de-autos-114313,https://images.kavak.services/images/114313/tucson-hyundai-limited-tech-2017-exterior-frontsidepilotnear-16300194691302.jpg?d=540x310,"2017 • 94,860 km • Monterrey","$361,999"
Ford Fusion Titanium Plus,https://www.kavak.com/ford-fusion-titanium-plus-2017-compra-de-autos-114236,https://images.kavak.services/images/114236/fusion-ford-titanium-plus-2017-exterior-frontsidepilotnear-16299989065476.jpg?d=540x310,"2017 • 34,220 km • Monterrey","$345,999"
Audi A3 Dynamic,https://www.kavak.com/audi-a3-dynamic-2018-compra-de-autos-114192,https://images.kavak.services/images/114192/EXTERIOR-frontSidePilotNear-16329282930877.jpg?d=540x310,"2018 • 61,010 km • Monterrey","$405,999"
Nissan Pathfinder Advance,https://www.kavak.com/nissan-pathfinder-advance-2018-compra-de-autos-114132,https://images.kavak.services/images/114132/pathfinder-nissan-advance-2018-exterior-frontsidepilotnear-16304170120576.jpg?d=540x310,"2018 • 44,840 km • Monterrey","$468,999"
Kia Forte LX,https://www.kavak.com/kia-forte-lx-2018-compra-de-autos-114070,,"2018 • 37,350 km • Monterrey","$235,999"
Kia Forte EX,https://www.kavak.com/kia-forte-ex-2018-compra-de-autos-114068,,"2018 • 74,790 km • Monterrey","$234,999"
Smart Forfour Passion,https://www.kavak.com/smart-smart-forfour-passion-2018-compra-de-autos-114011,,"2018 • 34,860 km • Monterrey","$298,999"
Volkswagen Tiguan Trendline,https://www.kavak.com/volkswagen-tiguan-trendline-2018-compra-de-autos-113978,,"2018 • 77,560 km • Monterrey","$385,999"
Audi A4 Select 2.0T,https://www.kavak.com/audi-a4-select-20t-2017-compra-de-autos-113935,,"2017 • 75,700 km • Monterrey","$424,999"
Chevrolet Trax LS,https://www.kavak.com/chevrolet-trax-ls-2015-compra-de-autos-113913,,"2015 • 67,430 km • Monterrey","$197,999"
Honda Pilot Touring,https://www.kavak.com/honda-pilot-touring-2016-compra-de-autos-113854,,"2016 • 102,030 km • Monterrey","$454,999"
Volvo S60 S60 T6 Evolution R-Desingn,https://www.kavak.com/volvo-s60-s60-t6-evolution-r-desingn-2014-compra-de-autos-113818,,"2014 • 79,700 km • Monterrey","$297,999"
Chevrolet Trax Premier (Cambio de línea),https://www.kavak.com/chevrolet-trax-premier-cambio-de-linea-2017-compra-de-autos-113808,,"2017 • 28,230 km • Monterrey","$297,999"
Mini Cooper S Clubman Hot Chili,https://www.kavak.com/mini-mini-cooper-s-clubman-hot-chili-2016-compra-de-autos-113719,,"2016 • 46,700 km • Monterrey","$408,999"
Toyota Sienna XLE Limited,https://www.kavak.com/toyota-sienna-xle-limited-2015-compra-de-autos-113615,,"2015 • 91,020 km • Monterrey","$426,999"
Honda Pilot Touring,https://www.kavak.com/honda-pilot-touring-2018-compra-de-autos-113500,,"2018 • 75,330 km • Monterrey","$601,999"
Dodge Journey RT,https://www.kavak.com/dodge-journey-rt-2015-compra-de-autos-113195,,"2015 • 107,000 km • Monterrey","$259,999"
Mazda 3 i touring,https://www.kavak.com/mazda-mazda-3-i-touring-2015-compra-de-autos-113184,,"2015 • 98,530 km • Monterrey","$209,999"
Honda CR-V Touring,https://www.kavak.com/honda-cr-v-touring-2017-compra-de-autos-113057,,"2017 • 42,000 km • Monterrey","$447,999"
Kia Soul LX,https://www.kavak.com/kia-soul-lx-2018-compra-de-autos-113002,,"2018 • 69,000 km • Monterrey","$256,999"
Chevrolet Cruze LS Turbo,https://www.kavak.com/chevrolet-cruze-ls-turbo-2017-compra-de-autos-112969,,"2017 • 58,530 km • Monterrey","$219,999"
Honda CR-V EX,https://www.kavak.com/honda-cr-v-ex-2018-compra-de-autos-112851,,"2018 • 86,000 km • Monterrey","$421,999"
Nissan Pathfinder Advance,https://www.kavak.com/nissan-pathfinder-advance-2014-compra-de-autos-112793,,"2014 • 110,530 km • Monterrey","$275,999"
Chevrolet Tahoe LT,https://www.kavak.com/chevrolet-tahoe-lt-2017-compra-de-autos-112753,,"2017 • 67,250 km • Monterrey","$663,999"
Audi A8 Quattro Premium L,https://www.kavak.com/audi-a8-quattro-premium-l-2015-compra-de-autos-112720,,"2015 • 109,270 km • Monterrey","$742,999"
Audi A3 S Line 2.0T,https://www.kavak.com/audi-a3-s-line-20t-2018-compra-de-autos-112545,,"2018 • 28,000 km • Monterrey","$503,999"
Honda Odyssey EXL,https://www.kavak.com/honda-odyssey-exl-2017-compra-de-autos-112444,,"2017 • 102,700 km • Monterrey","$490,999"
Honda Accord EX Coupé,https://www.kavak.com/honda-accord-ex-coupe-2012-compra-de-autos-112371,,"2012 • 115,540 km • Monterrey","$194,999"
Jaguar F-PACE Prestige,https://www.kavak.com/jaguar-f-pace-prestige-2018-compra-de-autos-112169,,"2018 • 38,770 km • Monterrey","$801,999"
Volkswagen Touareg V6 TD 4x4,https://www.kavak.com/volkswagen-touareg-v6-td-4x4-2016-compra-de-autos-112165,,"2016 • 107,200 km • Monterrey","$407,999"
Audi S4 S4,https://www.kavak.com/audi-s4-s4-2018-compra-de-autos-111824,,"2018 • 39,000 km • Monterrey","$679,999"
Mercedes Benz Clase Glc GLC 250 Coupe Avantgarde,https://www.kavak.com/mercedes-benz-clase-glc-glc-250-coupe-avantgarde-2017-compra-de-autos-111804,https://images.kavak.services/images/111804/clase-glc-mercedes-benz-glc-250-coupe-avantgarde-2017-exterior-frontsidepilotnear-16285427273495.jpg?d=540x310,"2017 • 70,860 km • Monterrey","$711,999"
Mercedes Benz Clase Glc GLC 43 AMG Coupé,https://www.kavak.com/mercedes-benz-clase-glc-glc-43-amg-coupe-2019-compra-de-autos-111803,https://images.kavak.services/images/111803/clase-glc-mercedes-benz-glc-43-amg-coupe-2019-exterior-frontsidepilotnear-16287135810609.jpg?d=540x310,"2019 • 42,810 km • Monterrey","$1,165,999"
Renault Stepway Hatch Back Stepway Dynamique,https://www.kavak.com/renault-stepway-hatch-back-stepway-dynamique-2017-compra-de-autos-111691,https://images.kavak.services/images/111691/stepway-renault-hatch-back-stepway-dynamique-2017-exterior-frontsidepilotnear-16286086836010.jpg?d=540x310,"2017 • 94,470 km • Monterrey","$172,999"
Toyota Sienna XLE,https://www.kavak.com/toyota-sienna-xle-2015-compra-de-autos-111576,https://images.kavak.services/images/111576/sienna-toyota-xle-2015-exterior-frontsidepilotnear-16300756817329.jpg?d=540x310,"2015 • 97,130 km • Monterrey","$354,999"
Ford Eco Sport Trend,https://www.kavak.com/ford-eco-sport-trend-2016-compra-de-autos-111571,https://images.kavak.services/images/111571/eco-sport-ford-trend-2016-exterior-frontsidepilotnear-16291472765189.jpg?d=540x310,"2016 • 86,350 km • Monterrey","$235,999"
Hyundai Tucson Limited,https://www.kavak.com/hyundai-tucson-limited-2017-compra-de-autos-111514,https://images.kavak.services/images/111514/tucson-hyundai-limited-2017-exterior-frontsidepilotnear-16292333188204.jpg?d=540x310,"2017 • 100,000 km • Monterrey","$343,999"
